time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2016-01-13T19:37:59.090Z,44.712,-112.9815,6.81,1.38,ml,14,126,0.149,0.07,mb,mb80119879,2016-01-13T21:37:27.040Z,"31km WNW of Lima, Montana",earthquake
2016-01-13T19:30:30.250Z,38.1206667,-118.9185,0.86,2.59,md,57,49,0.1284,0.07,nc,nc72579501,2016-01-14T05:55:04.795Z,"31km ESE of Bridgeport, California",earthquake
2016-01-13T19:28:25.880Z,34.6081667,-118.6406667,8.56,1.48,ml,36,73,0.06861,0.24,ci,ci37295607,2016-01-13T21:12:16.817Z,"13km N of Castaic, California",earthquake
2016-01-13T19:27:00.000Z,61.33,-146.8835,9.7,2.8,ml,,,,0.96,ak,ak12459160,2016-01-13T19:59:06.104Z,"36km NW of Valdez, Alaska",earthquake
2016-01-13T19:25:51.019Z,38.2336,-119.1537,7.7,1.7,ml,12,73.14,0.183,0.1238,nn,nn00526738,2016-01-13T20:01:22.093Z,"7km ESE of Bridgeport, California",earthquake
2016-01-13T19:23:02.220Z,19.3134995,-155.0958405,5.76,1.87,md,40,194,0.04174,0.29,hv,hv61150476,2016-01-13T19:26:19.790Z,"19km SE of Volcano, Hawaii",earthquake
2016-01-13T19:19:18.710Z,33.4463333,-116.6418333,7.02,0.36,ml,21,135,0.04972,0.11,ci,ci37295599,2016-01-13T19:54:17.515Z,"12km SSE of Anza, California",earthquake
2016-01-13T19:04:13.460Z,47.693,-113.7151667,3.06,1.22,md,6,190,0.263,0.08,mb,mb80119874,2016-01-13T21:17:36.540Z,"32km ENE of Pablo, Montana",earthquake
2016-01-13T18:58:15.780Z,36.9342,-104.8116,2.56,2.7,ml,,65,0.38,0.33,us,us10004e6i,2016-01-14T00:11:02.896Z,"33km W of Raton, New Mexico",earthquake
2016-01-13T18:51:44.000Z,64.7691,-148.6774,16.4,0.2,ml,,,,0.61,ak,ak12459155,2016-01-13T19:31:54.545Z,"29km NE of North Nenana, Alaska",earthquake
2016-01-13T18:33:41.950Z,44.7063333,-112.977,3.62,2.38,ml,17,125,0.152,0.13,mb,mb80119869,2016-01-13T18:54:08.390Z,"31km WNW of Lima, Montana",earthquake
2016-01-13T18:29:11.960Z,-21.9251,-174.4583,35,5.2,mb,,100,16.766,0.71,us,us10004e6a,2016-01-13T22:50:42.575Z,"82km SE of `Ohonua, Tonga",earthquake
2016-01-13T18:22:31.230Z,36.9257,-97.8225,5.22,2.7,mb_lg,,49,0.079,0.42,us,us10004e5v,2016-01-14T04:01:26.479Z,"15km NNW of Medford, Oklahoma",earthquake
2016-01-13T18:20:03.700Z,31.7485,-116.0265,4.72,2.46,ml,9,304,0.8026,0.18,ci,ci37295567,2016-01-13T22:04:43.121Z,"51km E of Maneadero, B.C., MX",earthquake
2016-01-13T17:59:46.907Z,39.339,-119.975,5,0.7,ml,11,122.01,0.067,0.1096,nn,nn00526735,2016-01-13T19:11:35.252Z,"9km N of Incline Village, Nevada",earthquake
2016-01-13T17:44:11.003Z,38.6571,-118.7914,8,1.3,ml,15,118.01,0.212,0.1348,nn,nn00526726,2016-01-13T18:59:04.429Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-13T17:17:57.000Z,60.0375,-151.7764,42.3,2,ml,,,,0.68,ak,ak12459105,2016-01-13T17:43:52.241Z,"29km N of Anchor Point, Alaska",earthquake
2016-01-13T17:17:38.080Z,36.146,-118.0561667,2.65,1.69,ml,24,55,0.1925,0.19,ci,ci37295559,2016-01-13T19:20:03.251Z,"15km NW of Coso Junction, California",earthquake
2016-01-13T17:11:47.400Z,24.0686,121.8245,12.14,4.1,mb,,139,0.234,0.76,us,us10004e4p,2016-01-13T22:49:25.917Z,"24km ENE of Hualian, Taiwan",earthquake
2016-01-13T17:01:30.590Z,36.2027,14.7517,14.36,4.1,mb,,176,1.064,1.09,us,us10004e9g,2016-01-14T01:30:08.291Z,"39km NE of Sliema, Malta",earthquake
2016-01-13T16:56:03.710Z,35.8391685,-121.4911652,9.74,1.87,md,8,206,0.1167,0.04,nc,nc72579476,2016-01-13T20:10:06.582Z,"34km NW of San Simeon, California",earthquake
2016-01-13T16:54:29.000Z,61.8281,-151.1995,64.4,1.9,ml,,,,0.64,ak,ak12459061,2016-01-13T17:18:07.422Z,"61km W of Willow, Alaska",earthquake
2016-01-13T16:50:11.870Z,34.6941667,-116.2378333,2.26,2.43,ml,24,60,0.07212,0.19,ci,ci37295551,2016-01-13T19:15:57.787Z,"8km WSW of Ludlow, California",earthquake
2016-01-13T16:03:19.630Z,33.9283333,-116.958,13.52,1.24,ml,60,29,0.02001,0.19,ci,ci37295519,2016-01-13T18:59:00.565Z,"2km E of Beaumont, California",earthquake
2016-01-13T15:53:28.900Z,38.8535,68.544,7.64,4.4,mb,,127,0.518,1.36,us,us10004e49,2016-01-13T23:45:32.512Z,"14km NNW of Khodzha-Maston, Tajikistan",earthquake
2016-01-13T15:50:25.885Z,38.7912,-119.6137,9.4,2.2,ml,20,76.94,0.103,0.1412,nn,nn00526706,2016-01-13T23:07:32.933Z,"15km SE of Gardnerville Ranchos, Nevada",earthquake
2016-01-13T15:44:11.990Z,38.7574997,-122.7113342,-0.77,1.52,md,8,102,0.01423,0.04,nc,nc72579456,2016-01-13T19:19:05.464Z,"4km ESE of The Geysers, California",earthquake
2016-01-13T15:44:07.900Z,36.9368,-97.71,3.074,3.2,ml,,78,,0.47,us,us10004e44,2016-01-13T23:23:45.943Z,"14km SW of Caldwell, Kansas",earthquake
2016-01-13T15:28:04.330Z,38.8330002,-122.8061676,-0.21,0.95,md,6,98,0.01006,0,nc,nc72579451,2016-01-13T19:12:05.447Z,"7km W of Cobb, California",earthquake
2016-01-13T15:08:36.000Z,59.9979,-140.7973,9.4,1.6,ml,,,,0.45,ak,ak12459055,2016-01-13T15:21:48.778Z,"78km NW of Yakutat, Alaska",earthquake
2016-01-13T15:04:47.000Z,60.102,-141.3873,0,1.5,ml,,,,0.82,ak,ak12459054,2016-01-13T15:21:48.061Z,"58km E of Cape Yakataga, Alaska",earthquake
2016-01-13T14:49:55.550Z,33.5228333,-116.4688333,8.39,0.28,ml,11,181,0.06238,0.07,ci,ci37295511,2016-01-13T19:30:50.752Z,"19km E of Anza, California",earthquake
2016-01-13T14:48:16.360Z,35.6709,-97.413,9.56,2.5,ml,,66,0.089,0.49,us,us10004e3u,2016-01-14T05:58:50.358Z,"6km ENE of Edmond, Oklahoma",earthquake
2016-01-13T14:47:53.090Z,38.7998333,-122.7728333,1.07,2.21,md,54,44,0.01353,0.04,nc,nc72579441,2016-01-14T07:42:05.073Z,"2km NNW of The Geysers, California",earthquake
2016-01-13T14:24:14.600Z,48.2265,-116.3315,5,1.9,ml,5,209,1.102,0.17,mb,mb80119834,2016-01-13T15:02:23.170Z,"17km ESE of Sandpoint, Idaho",earthquake
2016-01-13T14:19:28.110Z,36.5469,71.2022,92.02,4.8,mb,,81,0.765,1.11,us,us10004e3q,2016-01-14T00:25:22.367Z,"33km WSW of Ashkasham, Afghanistan",earthquake
2016-01-13T14:17:49.510Z,38.7186661,-122.7801666,2.24,0.78,md,6,223,0.04397,0.06,nc,nc72579436,2016-01-13T19:35:04.501Z,"6km SSW of The Geysers, California",earthquake
2016-01-13T14:15:14.250Z,33.5966667,-116.8108333,7.97,0.48,ml,21,70,0.03912,0.08,ci,ci37295503,2016-01-14T00:50:40.719Z,"14km WNW of Anza, California",earthquake
2016-01-13T14:13:56.190Z,38.8296661,-122.8026657,1.34,1.06,md,10,152,0.02424,0.01,nc,nc72579431,2016-01-13T19:10:05.441Z,"6km W of Cobb, California",earthquake
2016-01-13T14:12:33.400Z,34.9248333,-118.9985,11.27,1.67,ml,28,83,0.04886,0.19,ci,ci37295495,2016-01-13T18:34:15.980Z,"7km WSW of Grapevine, California",earthquake
2016-01-13T14:11:40.820Z,34.9343333,-118.9981667,9,2.11,ml,41,82,0.05,0.22,ci,ci37295487,2016-01-13T18:18:02.290Z,"6km W of Grapevine, California",earthquake
2016-01-13T14:07:03.510Z,19.4200001,-155.5301666,5.99,1.99,md,44,35,0.01779,0.2,hv,hv61150251,2016-01-13T14:10:21.380Z,"24km NNW of Pahala, Hawaii",earthquake
2016-01-13T13:59:59.900Z,46.1486667,-122.1846667,7.879,1.51,ml,23,116,0.01671,0.18,uw,uw61118811,2016-01-14T00:00:55.130Z,"33km NE of Amboy, Washington",earthquake
2016-01-13T13:59:56.380Z,38.8306656,-122.80233,1.62,1.33,md,17,57,0.00945,0.02,nc,nc72579416,2016-01-13T16:58:08.865Z,"6km W of Cobb, California",earthquake
2016-01-13T13:57:48.000Z,51.7995,-173.4156,27.2,2.5,ml,,,,0.48,ak,ak12459020,2016-01-13T17:04:47.597Z,"69km SE of Atka, Alaska",earthquake
2016-01-13T13:37:05.880Z,33.4723333,-116.409,5.67,1.18,ml,61,53,0.05281,0.21,ci,ci37295479,2016-01-13T17:48:42.700Z,"23km SSW of La Quinta, California",earthquake
2016-01-13T13:32:18.936Z,37.127,-117.3919,10.6,0.4,ml,11,148.37,0.229,0.1236,nn,nn00526709,2016-01-13T16:36:46.278Z,"61km WNW of Beatty, Nevada",earthquake
2016-01-13T13:31:03.510Z,-24.1635,-67.066,157.79,4.8,mb,,72,2.292,0.84,us,us10004e3e,2016-01-13T13:53:38.953Z,"76km W of San Antonio de los Cobres, Argentina",earthquake
2016-01-13T13:24:28.514Z,41.883,-119.6076,7.5,2.2,ml,5,220.15,0.156,0.1819,nn,nn00526684,2016-01-13T16:18:10.540Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-13T13:22:28.340Z,38.7823334,-122.7208328,1.72,1.21,md,9,112,0.00948,0.03,nc,nc72579406,2016-01-13T16:29:11.787Z,"3km E of The Geysers, California",earthquake
2016-01-13T13:19:05.080Z,38.7854996,-122.7184982,1.83,1.16,md,8,126,0.006887,0.05,nc,nc72579401,2016-01-13T16:01:33.951Z,"3km ENE of The Geysers, California",earthquake
2016-01-13T13:11:37.062Z,38.6537,-118.7952,8.1,2.3,ml,24,61.68,0.215,0.1875,nn,nn00526682,2016-01-13T13:31:18.318Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-13T13:09:18.820Z,-32.8122,-68.7831,56.6,4.2,mb,,69,1.489,0.53,us,us10004e3c,2016-01-13T23:16:51.657Z,"9km NNE of Mendoza, Argentina",earthquake
2016-01-13T12:54:58.530Z,38.8411674,-122.8310013,1.7,0.65,md,13,61,0.004347,0.02,nc,nc72579391,2016-01-13T15:18:05.609Z,"9km WNW of Cobb, California",earthquake
2016-01-13T12:48:45.170Z,19.3796673,-155.2765045,2.51,1.87,ml,33,77,0.008416,0.28,hv,hv61150136,2016-01-13T12:54:27.530Z,"6km SW of Volcano, Hawaii",earthquake
2016-01-13T12:35:39.790Z,32.7116667,-115.8103333,8.99,1.32,ml,22,99,0.08145,0.22,ci,ci37295471,2016-01-13T17:39:24.990Z,"17km E of Ocotillo, California",earthquake
2016-01-13T12:34:08.950Z,38.7784996,-122.7174988,2.17,1.04,md,6,122,0.00523,0.02,nc,nc72579386,2016-01-13T14:49:04.517Z,"3km E of The Geysers, California",earthquake
2016-01-13T12:21:55.011Z,38.5809,-118.5872,5,0.7,ml,4,238.08,0.069,0.063,nn,nn00526677,2016-01-13T13:53:26.892Z,"7km NNE of Hawthorne, Nevada",earthquake
2016-01-13T12:20:39.690Z,-19.2886,-70.177,57.46,5,mb,,133,0.68,1.19,us,us10004e2m,2016-01-13T20:12:02.040Z,"91km S of Arica, Chile",earthquake
2016-01-13T12:08:42.440Z,32.7188333,-115.8096667,6.92,1.27,ml,22,95,0.07704,0.23,ci,ci37295463,2016-01-13T17:34:32.974Z,"17km E of Ocotillo, California",earthquake
2016-01-13T12:05:14.750Z,32.7071667,-115.804,11.2,2.06,ml,34,101,0.07999,0.26,ci,ci37295455,2016-01-13T16:15:48.620Z,"18km E of Ocotillo, California",earthquake
2016-01-13T12:03:22.690Z,32.7185,-115.8093333,7.07,1.28,ml,20,95,0.07697,0.15,ci,ci37295447,2016-01-13T16:08:56.775Z,"17km E of Ocotillo, California",earthquake
2016-01-13T12:01:04.300Z,32.7083333,-115.8015,11.51,2.47,ml,41,100,0.07763,0.26,ci,ci37295439,2016-01-13T16:05:27.080Z,"18km E of Ocotillo, California",earthquake
2016-01-13T11:50:14.000Z,62.5526,-148.8328,47.7,1.8,ml,,,,0.47,ak,ak12458947,2016-01-13T12:07:20.788Z,"68km NE of Y, Alaska",earthquake
2016-01-13T11:43:35.960Z,38.831501,-122.8069992,-0.23,0.69,md,7,93,0.008443,0.02,nc,nc72579381,2016-01-13T14:21:10.438Z,"7km W of Cobb, California",earthquake
2016-01-13T11:36:49.020Z,-23.4938,-68.0942,118.4,4.8,mb,,37,1.155,1.17,us,us10004e2a,2016-01-13T20:06:04.040Z,"65km S of San Pedro de Atacama, Chile",earthquake
2016-01-13T11:32:41.000Z,65.9388,-150.697,11,1.9,ml,,,,1.05,ak,ak12458944,2016-01-13T11:54:15.116Z,"104km N of Manley Hot Springs, Alaska",earthquake
2016-01-13T11:10:29.037Z,37.2426,-118.1898,9.8,0.3,ml,5,236.17,0.14,0.1162,nn,nn00526670,2016-01-13T13:47:11.931Z,"12km NE of Big Pine, California",earthquake
2016-01-13T11:06:51.530Z,35.0401667,-119.0076667,16.57,1.05,ml,23,54,0.1305,0.18,ci,ci37295431,2016-01-13T15:35:56.410Z,"13km NNW of Grapevine, California",earthquake
2016-01-13T11:03:20.450Z,45.8871667,-112.029,-2,0.34,md,6,111,0.116,0.07,mb,mb80119854,2016-01-13T15:55:05.020Z,"5km ENE of Whitehall, Montana",quarry blast
2016-01-13T10:48:27.870Z,38.8059998,-122.8126678,2.3,1,md,9,127,0.01321,0.02,nc,nc72579366,2016-01-13T11:26:04.968Z,"5km WNW of The Geysers, California",earthquake
2016-01-13T10:46:47.190Z,34.4503333,-117.8971667,8.97,0.83,ml,16,61,0.04352,0.07,ci,ci37295423,2016-01-13T14:14:20.406Z,"6km S of Pearblossum, California",earthquake
2016-01-13T10:43:52.360Z,38.8146667,-122.7968369,3.02,1.72,md,30,46,0.006795,0.03,nc,nc72579361,2016-01-13T13:37:04.328Z,"5km NW of The Geysers, California",earthquake
2016-01-13T10:42:24.480Z,38.8151665,-122.7956696,2.93,0.98,md,9,114,0.007194,0.02,nc,nc72579356,2016-01-13T13:09:06.237Z,"5km NW of The Geysers, California",earthquake
2016-01-13T10:35:22.390Z,34.4458333,-117.892,9.16,1.13,ml,25,42,0.04048,0.15,ci,ci37295415,2016-01-13T14:14:23.565Z,"7km SSE of Pearblossum, California",earthquake
2016-01-13T10:35:12.270Z,32.6646667,-115.9363333,7.73,1.28,ml,16,71,0.02081,0.16,ci,ci37295407,2016-01-13T14:14:40.667Z,"10km SE of Ocotillo, California",earthquake
2016-01-13T10:33:57.710Z,38.8055,-122.8150024,2.59,0.63,md,8,136,0.01157,0.03,nc,nc72579351,2016-01-13T12:41:04.159Z,"5km WNW of The Geysers, California",earthquake
2016-01-13T10:26:05.710Z,36.1098333,-117.8976667,3.09,1.1,ml,19,89,0.1021,0.13,ci,ci37295399,2016-01-13T18:53:56.693Z,"8km NNE of Coso Junction, California",earthquake
2016-01-13T10:18:30.800Z,19.4061661,-155.2893372,1.39,1.76,ml,19,59,0.009856,0.28,hv,hv61150051,2016-01-13T10:24:12.180Z,"6km WSW of Volcano, Hawaii",earthquake
2016-01-13T10:17:28.300Z,19.3866673,-155.280838,2.58,1.82,ml,25,64,0.0008388,0.11,hv,hv61150046,2016-01-13T10:23:11.920Z,"6km SW of Volcano, Hawaii",earthquake
2016-01-13T09:54:03.000Z,38.8441658,-122.8330002,1.27,0.92,md,9,104,0.005898,0.01,nc,nc72579346,2016-01-13T12:12:05.092Z,"9km WNW of Cobb, California",earthquake
2016-01-13T09:52:11.000Z,60.2569,-151.3375,99.2,1.7,ml,,,,0.91,ak,ak12458943,2016-01-13T10:10:44.403Z,"12km S of Cohoe, Alaska",earthquake
2016-01-13T09:41:10.310Z,19.3595009,-155.2420044,30.5,1.98,md,41,57,0.01406,0.2,hv,hv61150031,2016-01-13T09:44:35.720Z,"7km S of Volcano, Hawaii",earthquake
2016-01-13T09:33:27.220Z,38.84,-122.8285,1.34,1.22,md,32,51,0.005636,0.04,nc,nc72579341,2016-01-14T02:18:04.719Z,"9km WNW of Cobb, California",earthquake
2016-01-13T09:31:41.950Z,40.5866,-119.609,0,1.3,ml,4,333.39,0.663,0.2011,nn,nn00526688,2016-01-13T13:47:16.699Z,"19km W of Gerlach-Empire, Nevada",earthquake
2016-01-13T09:31:09.570Z,36.6945,-121.0133362,0.69,1.89,md,10,110,0.0503,0.14,nc,nc72579336,2016-01-13T11:17:04.945Z,"34km ESE of Ridgemark, California",earthquake
2016-01-13T09:28:06.280Z,19.3643341,-155.4148407,10.19,1.95,md,48,55,0.04075,0.21,hv,hv61150026,2016-01-13T09:31:24.630Z,"18km NNE of Pahala, Hawaii",earthquake
2016-01-13T09:18:58.000Z,61.742,-150.6841,51.5,1.6,ml,,,,0.53,ak,ak12458942,2016-01-13T09:30:03.837Z,"34km W of Willow, Alaska",earthquake
2016-01-13T09:16:17.000Z,64.6935,-146.2857,15.9,0.8,ml,,,,0.37,ak,ak12458940,2016-01-13T16:52:01.888Z,"35km ENE of Salcha, Alaska",earthquake
2016-01-13T09:09:23.385Z,38.6609,-118.7835,11.5,1.2,ml,5,160.6,0.207,0.0383,nn,nn00526687,2016-01-13T13:44:00.383Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-13T09:04:33.990Z,36.049,-117.8501667,3.64,0.67,ml,12,178,0.05253,0.09,ci,ci37295391,2016-01-13T18:49:37.018Z,"9km E of Coso Junction, California",earthquake
2016-01-13T08:54:00.000Z,60.0054,-140.8234,9.5,1,ml,,,,0.5,ak,ak12458939,2016-01-13T16:12:24.922Z,"80km NW of Yakutat, Alaska",earthquake
2016-01-13T08:35:01.000Z,62.7553,-150.3472,100,2.9,ml,,,,0.66,ak,ak12458928,2016-01-13T09:04:59.158Z,"49km NNW of Talkeetna, Alaska",earthquake
2016-01-13T08:28:01.210Z,33.4783333,-116.4275,7.57,0.67,ml,25,64,0.04497,0.19,ci,ci37295383,2016-01-13T14:14:43.924Z,"23km SSW of La Quinta, California",earthquake
2016-01-13T07:57:53.299Z,38.8127,-119.6157,8.9,1.4,ml,7,233.95,0.081,0.1487,nn,nn00526667,2016-01-13T13:40:52.990Z,"13km SE of Gardnerville Ranchos, Nevada",earthquake
2016-01-13T07:52:41.840Z,12.1871,125.5722,94.08,5,mb,,138,9.867,0.61,us,us10004dyh,2016-01-13T08:11:53.447Z,"7km E of San Policarpo, Philippines",earthquake
2016-01-13T07:48:41.740Z,5.6983,125.5017,190.43,4.9,mb,,99,1.364,1.26,us,us10004dyf,2016-01-13T22:49:48.126Z,"2km S of Kalbay, Philippines",earthquake
2016-01-13T07:42:15.120Z,35.672,-118.1113333,1.72,1.94,ml,33,46,0.1093,0.14,ci,ci37295375,2016-01-13T14:16:55.120Z,"27km W of Inyokern, California",earthquake
2016-01-13T07:36:39.910Z,38.8154984,-122.783165,1.28,1.14,md,8,103,0.002959,0.03,nc,nc72579316,2016-01-13T10:25:04.789Z,"4km NNW of The Geysers, California",earthquake
2016-01-13T07:19:01.000Z,65.0599,-150.6482,16.5,1.4,ml,,,,0.8,ak,ak12458900,2016-01-13T07:40:11.728Z,"6km N of Manley Hot Springs, Alaska",earthquake
2016-01-13T07:18:45.430Z,38.8213348,-122.857666,1.8,0.88,md,6,148,0.006232,0.01,nc,nc72579311,2016-01-13T09:57:05.728Z,"10km WNW of The Geysers, California",earthquake
2016-01-13T07:14:51.220Z,33.6833333,-116.7255,15.84,0.79,ml,28,61,0.03271,0.12,ci,ci37295367,2016-01-13T14:17:01.870Z,"6km S of Idyllwild, California",earthquake
2016-01-13T07:11:16.000Z,61.5582,-140.9648,7.3,1.1,ml,,,,0.26,ak,ak12458898,2016-01-13T16:39:06.981Z,"184km E of Chitina, Alaska",earthquake
2016-01-13T07:07:01.000Z,64.651,-149.4174,17.3,1.3,ml,,,,0.51,ak,ak12458896,2016-01-13T07:28:08.097Z,"16km WNW of North Nenana, Alaska",earthquake
2016-01-13T07:05:54.000Z,62.5807,-149.936,58,1.6,ml,,,,0.31,ak,ak12458895,2016-01-13T07:14:37.394Z,"29km NNE of Talkeetna, Alaska",earthquake
2016-01-13T06:53:53.270Z,34.693,-116.238,2.62,2.54,ml,30,59,0.07208,0.16,ci,ci37295359,2016-01-13T15:32:28.224Z,"8km WSW of Ludlow, California",earthquake
2016-01-13T06:49:48.730Z,34.8736667,-120.2055,-0.29,2.2,ml,38,37,0.07344,0.23,ci,ci37295351,2016-01-13T15:17:24.296Z,"16km NNE of Los Alamos, California",earthquake
2016-01-13T06:27:26.959Z,38.6521,-118.7545,13.5,0.8,ml,5,257.96,0.183,0.0676,nn,nn00526686,2016-01-13T13:37:39.516Z,"18km NW of Hawthorne, Nevada",earthquake
2016-01-13T06:24:21.750Z,38.8154984,-122.8065033,3.32,0.51,md,9,104,0.008364,0.03,nc,nc72579291,2016-01-13T09:13:04.577Z,"6km NW of The Geysers, California",earthquake
2016-01-13T06:19:45.000Z,63.465,-150.0729,100,1.3,ml,,,,0.99,ak,ak12458893,2016-01-13T06:38:07.050Z,"56km W of Cantwell, Alaska",earthquake
2016-01-13T06:10:46.000Z,62.3928,-149.1561,36.2,2.3,ml,,,,0.64,ak,ak12458882,2016-01-13T06:54:13.716Z,"44km NE of Y, Alaska",earthquake
2016-01-13T05:55:59.720Z,-15.1946,-174.9013,233.39,5.8,mb,,32,6.124,0.76,us,us10004dxr,2016-01-13T19:59:42.040Z,"149km NW of Hihifo, Tonga",earthquake
2016-01-13T05:47:31.240Z,0.4645,92.2705,13.31,5.1,mb,,118,5.369,0.56,us,us10004dxq,2016-01-13T06:04:28.975Z,"Off the west coast of northern Sumatra",earthquake
2016-01-13T05:33:20.670Z,40.3773333,-122.0711667,9.31,1.71,md,10,98,0.1473,0.13,nc,nc72579281,2016-01-13T19:44:04.532Z,"17km E of Cottonwood, California",earthquake
2016-01-13T05:22:18.420Z,38.7896652,-122.7786636,1.66,1.05,md,19,99,0.008038,0.04,nc,nc72579276,2016-01-13T07:48:04.342Z,"2km NW of The Geysers, California",earthquake
2016-01-13T05:21:28.060Z,33.558,-116.9313333,9.39,0.53,ml,14,62,0.1001,0.11,ci,ci37295327,2016-01-13T14:16:07.160Z,"14km NNW of Aguanga, California",earthquake
2016-01-13T05:10:05.144Z,39.2347,-120.4744,0,0.5,ml,7,263.14,0.167,0.1264,nn,nn00526681,2016-01-13T16:40:01.582Z,"27km WSW of Truckee, California",earthquake
2016-01-13T05:09:43.950Z,34.0818333,-117.8455,14.2,1.09,ml,39,70,0.03339,0.21,ci,ci37295319,2016-01-13T14:36:41.049Z,"2km S of Charter Oak, California",earthquake
2016-01-13T05:06:15.880Z,38.7893,-119.6169,7.7,1.3,ml,18,77.35,0.105,0.208,nn,nn00526657,2016-01-13T05:24:32.144Z,"15km SE of Gardnerville Ranchos, Nevada",earthquake
2016-01-13T05:05:22.640Z,33.7566667,-116.83,11.16,0.96,ml,38,57,0.08139,0.18,ci,ci37295311,2016-01-13T14:17:10.420Z,"6km E of Valle Vista, California",earthquake
2016-01-13T04:41:22.740Z,38.8035011,-122.8031693,2.86,1.02,md,21,108,0.007594,0.01,nc,nc72579271,2016-01-13T18:41:21.391Z,"4km NW of The Geysers, California",earthquake
2016-01-13T04:36:44.720Z,38.8448334,-122.8263321,2,0.57,md,11,85,0.009486,0.02,nc,nc72579266,2016-01-13T18:41:21.248Z,"9km WNW of Cobb, California",earthquake
2016-01-13T04:35:29.840Z,38.7806664,-122.8088303,35.08,1.36,md,5,159,0.03511,0.08,nc,nc72579261,2016-01-13T18:41:27.977Z,"4km W of The Geysers, California",earthquake
2016-01-13T04:14:49.080Z,38.7601662,-122.7304993,2.81,1.12,md,7,230,0.01325,0.09,nc,nc72579256,2016-01-13T18:41:27.678Z,"2km SE of The Geysers, California",earthquake
2016-01-13T04:03:16.216Z,38.7579,-119.6276,6.1,1,ml,4,247.63,0.137,0.0641,nn,nn00526692,2016-01-13T13:56:34.355Z,"17km SE of Gardnerville Ranchos, Nevada",earthquake
2016-01-13T03:56:41.029Z,37.3602,-115.3949,3.3,1.4,ml,4,158.3,0.277,0.1937,nn,nn00526661,2016-01-13T05:36:53.669Z,"20km W of Alamo, Nevada",earthquake
2016-01-13T03:48:11.000Z,64.7883,-149.025,19.8,0.3,ml,,,,0.57,ak,ak12458828,2016-01-13T04:41:41.928Z,"23km N of North Nenana, Alaska",earthquake
2016-01-13T03:44:19.260Z,35.9556,-97.3972,8.94,2.6,mb_lg,,96,0.165,0.5,us,us10004dx6,2016-01-13T04:11:11.217Z,"8km NNE of Guthrie, Oklahoma",earthquake
2016-01-13T03:40:35.000Z,51.705,-178.1131,13.4,2.7,ml,,,,0.58,ak,ak12458819,2016-01-13T04:55:38.039Z,"19km S of Tanaga Volcano, Alaska",earthquake
2016-01-13T03:40:31.000Z,60.0164,-153.567,145.5,2.4,ml,,,,0.8,ak,ak12458820,2016-01-13T04:55:59.067Z,"69km SW of Redoubt Volcano, Alaska",earthquake
2016-01-13T03:38:56.590Z,38.8206673,-122.8461685,2.84,0.93,md,7,136,0.009038,0.07,nc,nc72579251,2016-01-13T04:14:04.772Z,"9km WNW of The Geysers, California",earthquake
2016-01-13T03:33:46.000Z,63.0269,-151.6471,1,1.1,ml,,,,0.58,ak,ak12458818,2016-01-13T04:41:41.290Z,"111km NW of Talkeetna, Alaska",earthquake
2016-01-13T03:27:05.605Z,37.5013,-113.9099,4.2,0.5,ml,5,214.53,0.058,0.0992,nn,nn00526660,2016-01-13T05:33:46.568Z,"18km WSW of Enterprise, Utah",earthquake
2016-01-13T03:20:33.000Z,62.2659,-150.7915,32.9,2,ml,,,,0.86,ak,ak12458812,2016-01-13T03:50:18.867Z,"35km W of Talkeetna, Alaska",earthquake
2016-01-13T03:16:46.864Z,40.7969,-119.2054,0,1.7,ml,6,186.77,0.975,0.3291,nn,nn00526644,2016-01-13T03:52:34.514Z,"28km NNE of Gerlach-Empire, Nevada",earthquake
2016-01-13T03:14:21.890Z,35.6756,-97.4033,10.37,2.5,mb_lg,,67,0.095,0.19,us,us10004dwy,2016-01-13T23:54:52.432Z,"7km ENE of Edmond, Oklahoma",earthquake
2016-01-13T03:08:16.200Z,18.6396,-64.649,98,2.8,Md,3,331.2,0.40603851,0.21,pr,pr16013001,2016-01-13T07:07:17.465Z,"24km N of Road Town, British Virgin Islands",earthquake
2016-01-13T02:54:35.000Z,60.0413,-140.6102,2.7,1.5,ml,,,,0.8,ak,ak12458805,2016-01-13T03:11:38.561Z,"74km NW of Yakutat, Alaska",earthquake
2016-01-13T02:54:22.000Z,64.8695,-147.4564,0,1.5,ml,,,,0.55,ak,ak12458802,2016-01-13T03:11:39.959Z,"8km NNE of Badger, Alaska",earthquake
2016-01-13T02:49:52.383Z,38.6588,-118.7852,11.8,1.2,ml,7,138.75,0.208,0.1216,nn,nn00526651,2016-01-13T03:46:22.436Z,"20km NW of Hawthorne, Nevada",earthquake
2016-01-13T02:48:21.000Z,60.1075,-141.3028,11.3,1.5,ml,,,,1.06,ak,ak12458792,2016-01-13T02:58:11.852Z,"62km E of Cape Yakataga, Alaska",earthquake
2016-01-13T02:47:20.630Z,33.641,-116.7105,14.06,0.34,ml,14,88,0.06502,0.06,ci,ci37295295,2016-01-13T14:16:44.055Z,"10km NNW of Anza, California",earthquake
